id,label
1,0.9999470710754395
2,0.9997981190681458
3,0.9999494552612305
4,0.9983487129211426
5,2.5492718123132363e-05
6,0.0001781887112883851
7,1.7720307369017974e-05
8,0.00018976499268319458
9,0.0003778676618821919
10,0.0003631544823292643
11,0.00043137199827469885
12,0.9620487093925476
13,5.886316557734972e-06
14,0.013023792766034603
15,0.00012724380940198898
16,0.0011433940380811691
17,0.9807314276695251
18,0.9998433589935303
19,2.6342595447204076e-06
20,0.0007727388292551041
21,0.9995521903038025
22,3.474510958767496e-05
23,0.9999276399612427
24,0.985556423664093
25,0.00902491807937622
26,0.9981542229652405
27,0.9975786805152893
28,3.6982589790568454e-06
29,0.3028060793876648
30,0.9987046718597412
31,0.99887615442276
32,0.17221905291080475
33,0.9883264899253845
34,2.968433364003431e-06
35,0.00019443010387476534
36,6.198242772370577e-05
37,8.995993266580626e-05
38,9.080282325157896e-05
39,0.8687849044799805
40,1.6543031961191446e-05
41,0.9963619112968445
42,0.999920129776001
43,0.9999780654907227
44,0.9690932631492615
45,7.478615589207038e-05
46,0.7985959649085999
47,6.848076736787334e-05
48,0.9995285272598267
49,0.999969482421875
50,3.094788917223923e-05
51,6.248176214285195e-05
52,4.2528670746833086e-05
53,1.576669092173688e-05
54,0.0025662793777883053
55,0.0022314961533993483
56,0.9557659029960632
57,0.9997137188911438
58,1.845975020842161e-05
59,0.999671459197998
60,0.0018062744056805968
61,2.089842382702045e-05
62,0.8051309585571289
63,0.0037364421878010035
64,0.002950287889689207
65,0.9994981288909912
66,0.9694890975952148
67,0.9984822869300842
68,0.0018079231958836317
69,0.9999864101409912
70,0.9999731779098511
71,0.9958057403564453
72,0.9999724626541138
73,0.9996988773345947
74,0.9999904632568359
75,0.2422364056110382
76,0.9997057318687439
77,0.9959064722061157
78,0.9927882552146912
79,0.9970641732215881
80,7.621279655722901e-05
81,0.006148850079625845
82,0.002079861704260111
83,0.999954104423523
84,0.02296304702758789
85,0.9969214797019958
86,0.27620169520378113
87,0.9972214698791504
88,0.9999626874923706
89,2.730023697949946e-05
90,0.053508128970861435
91,0.005601020995527506
92,0.00044399549369700253
93,0.00015331455506384373
94,0.999966025352478
95,0.9998477697372437
96,6.215979055923526e-07
97,0.9999368190765381
98,0.9990155696868896
99,0.00022674570209346712
