id,label
1,0.9999998807907104
2,0.999998927116394
3,0.9999996423721313
4,0.9999895095825195
5,6.530301277507533e-08
6,1.6197568584175315e-06
7,1.6433615357414055e-08
8,5.2190603128110524e-06
9,3.5694868074642727e-06
10,2.751196370809339e-05
11,1.7387350226272247e-06
12,0.9993880987167358
13,6.1648517402090874e-09
14,0.0036158706061542034
15,6.435566319851205e-07
16,0.00012359228276181966
17,0.9997639060020447
18,0.9999979734420776
19,3.4848590679814606e-09
20,1.6766629414632916e-05
21,0.9999984502792358
22,1.156835878646234e-06
23,0.9999995231628418
24,0.9994750618934631
25,0.0026581010315567255
26,0.9998668432235718
27,0.9999772310256958
28,1.102408386799425e-09
29,0.3696592450141907
30,0.9998273849487305
31,0.999994158744812
32,0.47245368361473083
33,0.9998379945755005
34,6.142620634363993e-09
35,5.145659088157117e-06
36,9.815506700761034e-07
37,1.1276630402790033e-06
38,5.852099889125384e-07
39,0.8303043246269226
40,1.829422160426475e-07
41,0.9996799230575562
42,1.0
43,0.9999998807907104
44,0.9983609318733215
45,3.8772164145939314e-08
46,0.9691014289855957
47,6.626309527746344e-07
48,0.9999912977218628
49,0.9999997615814209
50,1.0752732038099566e-07
51,1.451224989068578e-07
52,2.898349009683443e-07
53,5.0503082604791416e-08
54,1.8941795133287087e-05
55,0.00013042161299381405
56,0.9994513392448425
57,0.9999934434890747
58,2.473502291877594e-09
59,0.9999874830245972
60,4.639792314264923e-05
61,1.1624491236261747e-07
62,0.9974429607391357
63,0.0002595219702925533
64,0.0007733613019809127
65,0.9999980926513672
66,0.9996322393417358
67,0.9999959468841553
68,2.5840530724963173e-05
69,0.9999997615814209
70,0.9999994039535522
71,0.9999396800994873
72,0.9999998807907104
73,0.9999995231628418
74,0.9999996423721313
75,0.6226329207420349
76,0.9999948740005493
77,0.9999723434448242
78,0.9999487400054932
79,0.9999759197235107
80,6.516890152852284e-06
81,0.0014387661358341575
82,4.215207809465937e-05
83,0.9999996423721313
84,0.006895088125020266
85,0.9999338388442993
86,0.14069536328315735
87,0.9999701976776123
88,1.0
89,1.1596101501254452e-07
90,0.016192417591810226
91,2.8775086320820265e-05
92,1.837855620578921e-06
93,1.4585162944058538e-06
94,0.9999998807907104
95,0.9999980926513672
96,2.500224749457658e-10
97,0.999998927116394
98,0.9999978542327881
99,8.768936822889373e-06
100,3.965473297284916e-05
101,0.00028326426399871707
102,0.9999964237213135
103,2.7315705253272426e-08
104,8.104349035420455e-06
105,0.9756248593330383
106,0.9999920129776001
107,0.0001416267332388088
108,2.5589244614820927e-05
109,0.9973502159118652
110,0.9999986886978149
111,0.9999899864196777
112,0.9999991655349731
113,0.9957973957061768
114,1.0295281072103535e-07
115,3.195400211097876e-08
116,1.549728168015463e-08
117,2.440463617858768e-07
118,0.9999610185623169
119,0.9999992847442627
120,0.7966560125350952
121,0.0009912357199937105
122,4.2649429587982013e-07
123,4.143538717471529e-06
124,1.2285545913925944e-09
125,1.1703969903464895e-05
126,0.5312817692756653
127,0.9999845027923584
128,3.43393924406854e-10
129,1.3382929431315915e-08
130,0.9988799691200256
131,0.9999980926513672
132,0.9961246848106384
133,0.009128807112574577
134,1.5811447156011127e-06
135,2.0678317014244385e-07
136,1.0570431186351925e-05
137,0.9999998807907104
138,0.013241979293525219
139,0.0070419455878436565
140,0.00015796076331753284
141,8.95205118922604e-08
142,0.7235921621322632
143,0.9999971389770508
144,0.03362171724438667
145,3.638286216300912e-05
146,0.9999998807907104
147,0.999893069267273
148,0.028922468423843384
149,2.51604603818123e-09
150,2.7885331292054616e-05
151,0.9996134638786316
152,0.13740406930446625
153,9.88405076896015e-07
154,2.89065319520887e-05
155,0.9998502731323242
156,1.7060866497331517e-08
157,3.254306335520596e-08
158,0.9999525547027588
159,0.9999103546142578
160,0.9993222951889038
161,2.709063018357938e-08
