id,label
1,0.9920719265937805
2,0.9950000047683716
3,0.9950000047683716
4,0.9864231944084167
5,0.015180420130491257
6,0.029978644102811813
7,0.004999999888241291
8,0.37185364961624146
9,0.004999999888241291
10,0.004999999888241291
11,0.004999999888241291
12,0.9950000047683716
13,0.004999999888241291
14,0.03704189509153366
15,0.004999999888241291
16,0.004999999888241291
17,0.976938009262085
18,0.9950000047683716
19,0.004999999888241291
20,0.004999999888241291
21,0.9950000047683716
22,0.004999999888241291
23,0.9950000047683716
24,0.9920541048049927
25,0.007620380725711584
26,0.8979014158248901
27,0.9950000047683716
28,0.004999999888241291
29,0.8636178970336914
30,0.9868291020393372
31,0.9950000047683716
32,0.2625679671764374
33,0.9950000047683716
34,0.3106669485569
35,0.36731404066085815
36,0.03175394609570503
37,0.004999999888241291
38,0.004999999888241291
39,0.9667245149612427
40,0.004999999888241291
41,0.9590798020362854
42,0.9950000047683716
43,0.9950000047683716
44,0.8367312550544739
45,0.02060505747795105
46,0.9950000047683716
47,0.004999999888241291
48,0.9950000047683716
49,0.9950000047683716
50,0.00922420620918274
51,0.02471635676920414
52,0.004999999888241291
53,0.031142083927989006
54,0.038222264498472214
55,0.4195711612701416
56,0.8575623631477356
57,0.9950000047683716
58,0.004999999888241291
59,0.9903866052627563
60,0.735876202583313
61,0.027496270835399628
62,0.9950000047683716
63,0.7353788614273071
64,0.9908319115638733
65,0.9950000047683716
66,0.9831768274307251
67,0.9922624826431274
68,0.004999999888241291
69,0.9950000047683716
70,0.9950000047683716
71,0.9734165668487549
72,0.9222280979156494
73,0.9950000047683716
74,0.9788181781768799
75,0.08127022534608841
76,0.9909678101539612
77,0.9557741284370422
78,0.9950000047683716
79,0.9950000047683716
80,0.004999999888241291
81,0.8419874310493469
82,0.004999999888241291
83,0.9950000047683716
84,0.038548339158296585
85,0.9950000047683716
86,0.9628499746322632
87,0.9813941717147827
88,0.9950000047683716
89,0.004999999888241291
90,0.8389348983764648
91,0.04076853021979332
92,0.004999999888241291
93,0.004999999888241291
94,0.9950000047683716
95,0.9943390488624573
96,0.0971735492348671
97,0.9932749271392822
98,0.9950000047683716
99,0.004999999888241291
100,0.45390644669532776
101,0.004999999888241291
102,0.9784703254699707
103,0.004999999888241291
104,0.05221230536699295
105,0.6052250862121582
106,0.9950000047683716
107,0.0427534393966198
108,0.1073639914393425
109,0.6115761399269104
110,0.9950000047683716
111,0.9092507362365723
112,0.9928182363510132
113,0.9871849417686462
114,0.004999999888241291
115,0.1719682812690735
116,0.004999999888241291
117,0.004999999888241291
118,0.941950798034668
119,0.9950000047683716
120,0.09061142057180405
121,0.18964502215385437
122,0.004999999888241291
123,0.09968224912881851
124,0.10178224742412567
125,0.6865498423576355
126,0.07975007593631744
127,0.9820575714111328
128,0.004999999888241291
129,0.004999999888241291
130,0.28231656551361084
